boro_name,county,boroct,boro,tract2010,puma,nta,Name
Staten Island,085,5002900,5,002900,3903,SI37,Stapleton-Rosebank
Staten Island,085,5003600,5,003600,3903,SI37,Stapleton-Rosebank
Staten Island,085,5017700,5,017700,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
Staten Island,085,5018100,5,018100,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
Staten Island,085,5027702,5,027702,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
Staten Island,085,5027704,5,027704,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
Staten Island,085,5027705,5,027705,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
Staten Island,085,5027706,5,027706,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
Staten Island,085,5027900,5,027900,3902,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
Staten Island,085,5000300,5,000300,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5000700,5,000700,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5000900,5,000900,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5001100,5,001100,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5007700,5,007700,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5008100,5,008100,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5008900,5,008900,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5009700,5,009700,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5012500,5,012500,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5013301,5,013301,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5013302,5,013302,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5014100,5,014100,3903,SI22,West New Brighton-New Brighton-St. George
Staten Island,085,5014700,5,014700,3903,SI07,Westerleigh
Staten Island,085,5015100,5,015100,3903,SI07,Westerleigh
Staten Island,085,5016901,5,016901,3903,SI07,Westerleigh
Staten Island,085,5018701,5,018701,3903,SI07,Westerleigh
Staten Island,085,5018901,5,018901,3903,SI07,Westerleigh
Staten Island,085,5019700,5,019700,3903,SI07,Westerleigh
Staten Island,085,5020100,5,020100,3903,SI07,Westerleigh
