BBL,Borough,Block,Lot,CD,CT2010,CB2010,Address,BldgClass,Tract2010
1014517501,MN,1451,7501,108,134,5000,300 EAST 77 STREET,RM,013400
1014520003,MN,1452,3,108,134,9000,1484 2 AVENUE,S5,013400
1014520004,MN,1452,4,108,134,9000,1486 2 AVENUE,S3,013400
1014520005,MN,1452,5,108,134,9000,307 EAST 77 STREET,C7,013400
1014520006,MN,1452,6,108,134,9000,315 EAST 77 STREET,D4,013400
1014520010,MN,1452,10,108,134,9000,325 EAST 77 STREET,D4,013400
1014520016,MN,1452,16,108,134,9000,337 EAST 77 STREET,C4,013400
1014520017,MN,1452,17,108,134,9000,339 EAST 77 STREET,C4,013400
1014520018,MN,1452,18,108,134,9000,341 EAST 77 STREET,C4,013400
1014520019,MN,1452,19,108,134,9000,345 EAST 77 STREET,D4,013400
1014520023,MN,1452,23,108,134,9000,1479 1 AVENUE,S2,013400
1014520024,MN,1452,24,108,134,9000,1483 1 AVENUE,D6,013400
1014520026,MN,1452,26,108,134,9000,1485 1 AVENUE,D9,013400
1014520027,MN,1452,27,108,134,9000,1487 1 AVENUE,K4,013400
1014520028,MN,1452,28,108,134,9000,1489 1 AVENUE,V1,013400
1014520029,MN,1452,29,108,134,9000,1491 1 AVENUE,V1,013400
1014520030,MN,1452,30,108,134,9000,1493 1 AVENUE,C1,013400
1014520031,MN,1452,31,108,134,9000,354 EAST 78 STREET,C7,013400
1014520032,MN,1452,32,108,134,9000,352 EAST 78 STREET,M1,013400
1014520033,MN,1452,33,108,134,9000,350 EAST 78 STREET,C6,013400
1014520034,MN,1452,34,108,134,9000,348 EAST 78 STREET,C6,013400
1014520035,MN,1452,35,108,134,9000,344 EAST 78 STREET,C4,013400
1014520036,MN,1452,36,108,134,9000,342 EAST 78 STREET,C2,013400
1014520037,MN,1452,37,108,134,9000,338 EAST 78 STREET,C6,013400
1014520038,MN,1452,38,108,134,9000,334 EAST 78 STREET,C7,013400
1014520040,MN,1452,40,108,134,9000,328 EAST 78 STREET,C7,013400
1014520041,MN,1452,41,108,134,9000,314 EAST 78 STREET,C7,013400
1014520047,MN,1452,47,108,134,9000,308 EAST 78 STREET,C7,013400
1014520048,MN,1452,48,108,134,9000,306 EAST 78 STREET,C4,013400
1014520049,MN,1452,49,108,134,9000,1496 2 AVENUE,C7,013400
1014520050,MN,1452,50,108,134,9000,1494 2 AVENUE,C7,013400
1014520051,MN,1452,51,108,134,9000,1492 2 AVENUE,C7,013400
1014520052,MN,1452,52,108,134,9000,1490 2 AVENUE,S5,013400
1014520104,MN,1452,104,108,134,9000,1488 2 AVENUE,S5,013400
1014520123,MN,1452,123,108,134,9000,353 EAST 77 STREET,S9,013400
1014520124,MN,1452,124,108,134,9000,355 EAST 77 STREET,S3,013400
1014520134,MN,1452,134,108,134,9000,346 EAST 78 STREET,C4,013400
1014520149,MN,1452,149,108,134,9000,304 EAST 78 STREET,C7,013400
1014520151,MN,1452,151,108,134,,SECOND AVENUE,V1,013400
1014527501,MN,1452,7501,108,134,9000,303 EAST 77 STREET,RM,013400
1014530001,MN,1453,1,108,134,3000,1498 2 AVENUE,D4,013400
1014530005,MN,1453,5,108,134,3000,305 EAST 78 STREET,C4,013400
1014530008,MN,1453,8,108,134,3000,311 EAST 78 STREET,C5,013400
1014530009,MN,1453,9,108,134,3000,313 EAST 78 STREET,C5,013400
1014530010,MN,1453,10,108,134,3000,315 EAST 78 STREET,C5,013400
1014530012,MN,1453,12,108,134,3000,319 EAST 78 STREET,C4,013400
1014530013,MN,1453,13,108,134,3000,321 EAST 78 STREET,C4,013400
1014530014,MN,1453,14,108,134,3000,323 EAST 78 STREET,C5,013400
1014530015,MN,1453,15,108,134,3000,325 EAST 78 STREET,C4,013400
1014530016,MN,1453,16,108,134,3000,341 EAST 78 STREET,C7,013400
1014530017,MN,1453,17,108,134,3000,343 EAST 78 STREET,C6,013400
1014530018,MN,1453,18,108,134,3000,345 EAST 78 STREET,C5,013400
1014530019,MN,1453,19,108,134,3000,347 EAST 78 STREET,C5,013400
1014530021,MN,1453,21,108,134,3000,353 EAST 78 STREET,D6,013400
1014530023,MN,1453,23,108,134,3000,1495 1 AVENUE,C7,013400
1014530024,MN,1453,24,108,134,3000,1499 1 AVENUE,M9,013400
1014530025,MN,1453,25,108,134,3000,1501 1 AVENUE,S9,013400
1014530027,MN,1453,27,108,134,3000,350 EAST 79 STREET,D8,013400
1014530037,MN,1453,37,108,134,3000,330 EAST 79 STREET,D4,013400
1014530042,MN,1453,42,108,134,3000,322 EAST 79 STREET,C4,013400
1014530043,MN,1453,43,108,134,3000,308 EAST 79 STREET,D4,013400
1014530142,MN,1453,142,108,134,3000,320 EAST 79 STREET,C7,013400
1014537501,MN,1453,7501,108,134,3000,300 EAST 79 STREET,RM,013400
1014540001,MN,1454,1,108,106.02,2005,405 EAST 59 STREET,Y8,01060200
1014550005,MN,1455,5,108,106.02,2003,403 EAST 60 STREET,G1,01060200
1014550012,MN,1455,12,108,106.02,2003,417 EAST 60 STREET,C6,01060200
1014550013,MN,1455,13,108,106.02,2003,421 EAST 60 STREET,D8,01060200
1014550021,MN,1455,21,108,106.02,2003,1113 YORK AVENUE,D8,01060200
1014557501,MN,1455,7501,108,106.02,2003,401 EAST 60 STREET,RM,01060200
1014560001,MN,1456,1,108,106.02,2002,1114 1 AVENUE,O6,01060200
1014560005,MN,1456,5,108,106.02,2002,405 EAST 61 STREET,C4,01060200
1014560010,MN,1456,10,108,106.02,2002,417 EAST 61 STREET,P7,01060200
1014560012,MN,1456,12,108,106.02,2002,419 EAST 61 STREET,P7,01060200
1014560035,MN,1456,35,108,106.02,2002,406 EAST 62 STREET,E7,01060200
1014560046,MN,1456,46,108,106.02,2002,1124 1 AVENUE,J8,01060200
1014560049,MN,1456,49,108,106.02,2002,1122 1 AVENUE,K4,01060200
1014567501,MN,1456,7501,108,106.02,2002,425 EAST 61 STREET,RB,01060200
1014567502,MN,1456,7502,108,106.02,2002,407 EAST 61 STREET,RB,01060200
1014570001,MN,1457,1,108,106.02,2001,1130 1 AVENUE,C7,01060200
1014570002,MN,1457,2,108,106.02,2001,1132 1 AVENUE,C7,01060200
1014570004,MN,1457,4,108,106.02,2001,1136 1 AVENUE,C7,01060200
1014570017,MN,1457,17,108,106.02,2001,450 EAST 63 STREET,D6,01060200
1014570044,MN,1457,44,108,106.02,2001,406 EAST 63 STREET,D4,01060200
1014570047,MN,1457,47,108,106.02,2001,1140 1 AVENUE,C7,01060200
1014570145,MN,1457,145,108,106.02,2001,404 EAST 63 STREET,C7,01060200
1014577501,MN,1457,7501,108,106.02,2001,403 EAST 62 STREET,RM,01060200
1014580004,MN,1458,4,108,106.02,1000,1158 1 AVENUE,C7,01060200
1014580005,MN,1458,5,108,106.02,1000,405 EAST 63 STREET,D4,01060200
1014580041,MN,1458,41,108,106.02,1000,410 EAST 64 STREET,C7,01060200
1014580042,MN,1458,42,108,106.02,1000,408 EAST 64 STREET,C7,01060200
1014580043,MN,1458,43,108,106.02,1000,406 EAST 64 STREET,C7,01060200
1014580044,MN,1458,44,108,106.02,1000,402 EAST 64 STREET,D6,01060200
1014580045,MN,1458,45,108,106.02,1000,1166 1 AVENUE,C7,01060200
1014580046,MN,1458,46,108,106.02,1000,1164 1 AVENUE,C7,01060200
1014580047,MN,1458,47,108,106.02,1000,1162 1 AVENUE,C7,01060200
1014580048,MN,1458,48,108,106.02,1000,1160 1 AVENUE,C7,01060200
1014587501,MN,1458,7501,108,106.02,1000,1154 1 AVENUE,RM,01060200
1014587502,MN,1458,7502,108,106.02,1000,1175 YORK AVENUE,RM,01060200
1014587503,MN,1458,7503,108,106.02,1000,425 EAST 63 STREET,R9,01060200
1014587504,MN,1458,7504,108,106.02,1000,1152 1 AVENUE,RM,01060200
1014590001,MN,1459,1,108,116,3000,1168 1 AVENUE,C7,011600
1014590010,MN,1459,10,108,116,3000,415 EAST 64 STREET,C1,011600
1014590022,MN,1459,22,108,116,3000,429 EAST 64 STREET,C1,011600
1014590030,MN,1459,30,108,116,3000,410 EAST 65 STREET,C1,011600
1014600001,MN,1460,1,108,116,2000,1206 1 AVENUE,D4,011600
1014600005,MN,1460,5,108,116,2000,403 EAST 65 STREET,G1,011600
1014600011,MN,1460,11,108,116,2000,417 EAST 65 STREET,C1,011600
1014600013,MN,1460,13,108,116,2000,421 EAST 65 STREET,C7,011600
1014600014,MN,1460,14,108,116,2000,425 EAST 65 STREET,C1,011600
1014600016,MN,1460,16,108,116,2000,429 EAST 65 STREET,C1,011600
1014600017,MN,1460,17,108,116,2000,435 EAST 65 STREET,D4,011600
1014600022,MN,1460,22,108,116,2000,1213 YORK AVENUE,C1,011600
1014600031,MN,1460,31,108,116,2000,438 EAST 66 STREET,C4,011600
1014600032,MN,1460,32,108,116,2000,436 EAST 66 STREET,C6,011600
1014600033,MN,1460,33,108,116,2000,434 EAST 66 STREET,C4,011600
1014600034,MN,1460,34,108,116,2000,432 EAST 66 STREET,C4,011600
1014600036,MN,1460,36,108,116,2000,428 EAST 66 STREET,C4,011600
1014600037,MN,1460,37,108,116,2000,426 EAST 66 STREET,C4,011600
1014600038,MN,1460,38,108,116,2000,424 EAST 66 STREET,C4,011600
1014600039,MN,1460,39,108,116,2000,420 EAST 66 STREET,D9,011600
1014600047,MN,1460,47,108,116,2000,400 EAST 66 STREET,D6,011600
1014607501,MN,1460,7501,108,116,2000,404 EAST 66 STREET,R4,011600
1014610001,MN,1461,1,108,116,1005,1224 1 AVENUE,M1,011600
1014610007,MN,1461,7,108,116,1005,419 EAST 66 STREET,W1,011600
1014610013,MN,1461,13,108,116,1005,425 EAST 66 STREET,I9,011600
1014610021,MN,1461,21,108,116,1005,1233 YORK AVENUE,I4,011600
1014610037,MN,1461,37,108,116,1005,418 EAST 67 STREET,W1,011600
1014617501,MN,1461,7501,108,116,1005,400 EAST 67 STREET,RM,011600
1014620001,MN,1462,1,108,116,1004,1250 1 AVENUE,I1,011600
1014620005,MN,1462,5,108,116,1004,1275 YORK AVENUE,I1,011600
1014630005,MN,1463,5,108,116,1003,410 EAST 69 STREET,M1,011600
1014630021,MN,1463,21,108,116,1003,437 EAST 68 STREET,I1,011600
1014630045,MN,1463,45,108,116,1003,1282 1 AVENUE,C7,011600
1014630047,MN,1463,47,108,116,1003,1278 1 AVENUE,C7,011600
1014637501,MN,1463,7501,108,116,1003,411 EAST 68 STREET,RA,011600
1014640021,MN,1464,21,108,124,5000,1293 YORK AVENUE,H8,012400
1014640028,MN,1464,28,108,124,5000,1301 YORK AVENUE,I9,012400
1014640030,MN,1464,30,108,124,5000,428 EAST 70 STREET,H8,012400
1014647501,MN,1464,7501,108,124,5000,400 EAST 70 STREET,RM,012400
1014647502,MN,1464,7502,108,124,5000,413 EAST 69 STREET,RB,012400
1014647503,MN,1464,7503,108,124,5000,1286 1 AVENUE,RM,012400
1014650001,MN,1465,1,108,124,4000,1306 1 AVENUE,D7,012400
1014650005,MN,1465,5,108,124,4000,403 EAST 70 STREET,C7,012400
1014650006,MN,1465,6,108,124,4000,405 EAST 70 STREET,C7,012400
1014650007,MN,1465,7,108,124,4000,407 EAST 70 STREET,O7,012400
1014650011,MN,1465,11,108,124,4000,413 EAST 70 STREET,C7,012400
1014650021,MN,1465,21,108,124,4000,1313 YORK AVENUE,D6,012400
1014650034,MN,1465,34,108,124,4000,420 EAST 71 STREET,P5,012400
1014650037,MN,1465,37,108,124,4000,418 EAST 71 STREET,O7,012400
1014660019,MN,1466,19,108,124,3000,437 EAST 71 STREET,C4,012400
1014660020,MN,1466,20,108,124,3000,439 EAST 71 STREET,C7,012400
1014660021,MN,1466,21,108,124,3000,1339 YORK AVENUE,I6,012400
1014660029,MN,1466,29,108,124,3000,434 EAST 72 STREET,C7,012400
1014660031,MN,1466,31,108,124,3000,430 EAST 72 STREET,C7,012400
1014660037,MN,1466,37,108,124,3000,420 EAST 72 STREET,D4,012400
1014660144,MN,1466,144,108,124,3000,402 EAST 72 STREET,C1,012400
1014667501,MN,1466,7501,108,124,3000,422 EAST 72 STREET,RM,012400
1014670005,MN,1467,5,108,124,2000,405 EAST 72 STREET,D6,012400
1014670010,MN,1467,10,108,124,2000,415 EAST 72 STREET,C7,012400
1014670011,MN,1467,11,108,124,2000,417 EAST 72 STREET,C5,012400
1014670015,MN,1467,15,108,124,2000,421 EAST 72 STREET,C7,012400
1014670018,MN,1467,18,108,124,2000,425 EAST 72 STREET,D3,012400
1014670021,MN,1467,21,108,124,2000,1365 YORK AVENUE,D8,012400
1014670034,MN,1467,34,108,124,2000,424 EAST 73 STREET,C4,012400
1014670035,MN,1467,35,108,124,2000,422 EAST 73 STREET,C4,012400
1014670037,MN,1467,37,108,124,2000,418 EAST 73 STREET,C4,012400
1014670040,MN,1467,40,108,124,2000,412 EAST 73 STREET,C4,012400
1014670041,MN,1467,41,108,124,2000,410 EAST 73 STREET,D4,012400
1014670042,MN,1467,42,108,124,2000,408 EAST 73 STREET,C6,012400
1014670043,MN,1467,43,108,124,2000,406 EAST 73 STREET,C6,012400
1014670044,MN,1467,44,108,124,2000,404 EAST 73 STREET,C7,012400
1014670047,MN,1467,47,108,124,2000,1354 1 AVENUE,C7,012400
1014670048,MN,1467,48,108,124,2000,1352 1 AVENUE,S5,012400
1014670144,MN,1467,144,108,124,2000,402 EAST 73 STREET,C4,012400
1014677501,MN,1467,7501,108,124,2000,1356 1 AVENUE,RM,012400
1014680002,MN,1468,2,108,124,1002,1372 1 AVENUE,C7,012400
1014680003,MN,1468,3,108,124,1002,1374 1 AVENUE,C7,012400
1014680004,MN,1468,4,108,124,1002,1376 1 AVENUE,C7,012400
1014680005,MN,1468,5,108,124,1002,405 EAST 73 STREET,N9,012400
1014680009,MN,1468,9,108,124,1002,415 EAST 73 STREET,C4,012400
1014680013,MN,1468,13,108,124,1002,421 EAST 73 STREET,C7,012400
1014680015,MN,1468,15,108,124,1002,425 EAST 73 STREET,C4,012400
1014680016,MN,1468,16,108,124,1002,427 EAST 73 STREET,C4,012400
1014680017,MN,1468,17,108,124,1002,429 EAST 73 STREET,C4,012400
1014680018,MN,1468,18,108,124,1002,431 EAST 73 STREET,C7,012400
1014680021,MN,1468,21,108,124,1002,1385 YORK AVENUE,D6,012400
1014680033,MN,1468,33,108,124,1002,486 EAST 74 STREET,C5,012400
1014680034,MN,1468,34,108,124,1002,484 EAST 74 STREET,C4,012400
1014680035,MN,1468,35,108,124,1002,482 EAST 74 STREET,C6,012400
1014680036,MN,1468,36,108,124,1002,418 EAST 74 STREET,D1,012400
1014680038,MN,1468,38,108,124,1002,414 EAST 74 STREET,D1,012400
1014680041,MN,1468,41,108,124,1002,402 EAST 74 STREET,D4,012400
1014680045,MN,1468,45,108,124,1002,1384 1 AVENUE,C7,012400
1014680046,MN,1468,46,108,124,1002,1382 1 AVENUE,C7,012400
1014680047,MN,1468,47,108,124,1002,1378 1 AVENUE,D6,012400
1014680104,MN,1468,104,108,124,1002,403 EAST 73 STREET,C5,012400
1014690009,MN,1469,9,108,132,4001,417 EAST 74 STREET,C7,013200
1014690010,MN,1469,10,108,132,4001,425 EAST 74 STREET,C1,013200
1014690013,MN,1469,13,108,132,4001,427 EAST 74 STREET,K4,013200
1014690017,MN,1469,17,108,132,4001,435 EAST 74 STREET,C4,013200
1014690018,MN,1469,18,108,132,4001,437 EAST 74 STREET,C4,013200
1014690019,MN,1469,19,108,132,4001,439 EAST 74 STREET,C4,013200
1014690021,MN,1469,21,108,132,4001,1393 YORK AVENUE,M1,013200
1014690028,MN,1469,28,108,132,4001,1401 YORK AVENUE,D4,013200
1014690029,MN,1469,29,108,132,4001,442 EAST 75 STREET,C5,013200
1014690030,MN,1469,30,108,132,4001,440 EAST 75 STREET,C7,013200
1014690031,MN,1469,31,108,132,4001,438 EAST 75 STREET,C4,013200
1014690032,MN,1469,32,108,132,4001,436 EAST 75 STREET,C4,013200
1014690036,MN,1469,36,108,132,4001,430 EAST 75 STREET,K2,013200
1014690038,MN,1469,38,108,132,4001,422 EAST 75 STREET,C7,013200
1014690039,MN,1469,39,108,132,4001,418 EAST 75 STREET,K4,013200
1014690041,MN,1469,41,108,132,4001,414 EAST 75 STREET,O5,013200
1014690042,MN,1469,42,108,132,4001,410 EAST 75 STREET,C5,013200
1014690043,MN,1469,43,108,132,4001,404 EAST 75 STREET,D3,013200
1014690046,MN,1469,46,108,132,4001,1442 1 AVENUE,K4,013200
1014697501,MN,1469,7501,108,132,4001,401 EAST 74 STREET,RM,013200
1014700001,MN,1470,1,108,132,4000,1444 1 AVENUE,C7,013200
1014700002,MN,1470,2,108,132,4000,1446 1 AVENUE,S5,013200
1014700003,MN,1470,3,108,132,4000,1448 1 AVENUE,C7,013200
1014700004,MN,1470,4,108,132,4000,1450 1 AVENUE,C7,013200
1014700005,MN,1470,5,108,132,4000,403 EAST 75 STREET,S1,013200
1014700006,MN,1470,6,108,132,4000,407 EAST 75 STREET,O7,013200
1014700010,MN,1470,10,108,132,4000,415 EAST 75 STREET,C4,013200
1014700012,MN,1470,12,108,132,4000,421 EAST 75 STREET,I5,013200
1014700013,MN,1470,13,108,132,4000,423 EAST 75 STREET,C7,013200
1014700014,MN,1470,14,108,132,4000,425 EAST 75 STREET,D9,013200
1014700016,MN,1470,16,108,132,4000,429 EAST 75 STREET,O7,013200
1014700020,MN,1470,20,108,132,4000,435 EAST 75 STREET,C7,013200
1014700021,MN,1470,21,108,132,4000,439 EAST 75 STREET,C7,013200
1014700022,MN,1470,22,108,132,4000,1409 YORK AVENUE,C7,013200
1014700023,MN,1470,23,108,132,4000,1411 YORK AVENUE,C7,013200
1014700024,MN,1470,24,108,132,4000,1413 YORK AVENUE,C7,013200
1014700026,MN,1470,26,108,132,4000,1427 YORK AVENUE,C7,013200
1014700028,MN,1470,28,108,132,4000,1431 YORK AVENUE,C7,013200
1014700029,MN,1470,29,108,132,4000,1431A YORK AVENUE,C7,013200
1014700030,MN,1470,30,108,132,4000,438 EAST 76 STREET,D1,013200
1014700031,MN,1470,31,108,132,4000,436 EAST 76 STREET,C4,013200
1014700032,MN,1470,32,108,132,4000,434 EAST 76 STREET,C4,013200
1014700033,MN,1470,33,108,132,4000,422 EAST 76 STREET,I1,013200
1014700040,MN,1470,40,108,132,4000,418 EAST 76 STREET,C7,013200
1014700041,MN,1470,41,108,132,4000,416 EAST 76 STREET,I5,013200
1014700047,MN,1470,47,108,132,4000,1460 1 AVENUE,C7,013200
1014700121,MN,1470,121,108,132,4000,441 EAST 75 STREET,C1,013200
1014707501,MN,1470,7501,108,132,4000,404 EAST 76 STREET,RM,013200
1014710002,MN,1471,2,108,132,3000,1464 1 AVENUE,S5,013200
1014710003,MN,1471,3,108,132,3000,1470 1 AVENUE,D6,013200
1014710005,MN,1471,5,108,132,3000,411 EAST 76 STREET,W3,013200
1014710010,MN,1471,10,108,132,3000,417 EAST 76 STREET,D1,013200
1014710011,MN,1471,11,108,132,3000,419 EAST 76 STREET,C5,013200
1014710012,MN,1471,12,108,132,3000,421 EAST 76 STREET,D1,013200
1014710015,MN,1471,15,108,132,3000,427 EAST 76 STREET,D9,013200
1014710017,MN,1471,17,108,132,3000,431 EAST 76 STREET,O2,013200
1014710024,MN,1471,24,108,132,3000,1439 YORK AVENUE,S2,013200
1014710026,MN,1471,26,108,132,3000,446 EAST 77 STREET,C7,013200
1014710027,MN,1471,27,108,132,3000,444 EAST 77 STREET,C5,013200
1014710028,MN,1471,28,108,132,3000,442 EAST 77 STREET,C5,013200
1014710029,MN,1471,29,108,132,3000,438 EAST 77 STREET,C5,013200
1014710030,MN,1471,30,108,132,3000,436 EAST 77 STREET,C5,013200
1014710031,MN,1471,31,108,132,3000,434 EAST 77 STREET,G1,013200
1014710032,MN,1471,32,108,132,3000,430 EAST 77 STREET,D4,013200
1014710034,MN,1471,34,108,132,3000,428 EAST 77 STREET,C7,013200
1014710035,MN,1471,35,108,132,3000,426 EAST 77 STREET,C4,013200
1014710036,MN,1471,36,108,132,3000,424 EAST 77 STREET,C6,013200
1014710037,MN,1471,37,108,132,3000,422 EAST 77 STREET,C4,013200
1014710038,MN,1471,38,108,132,3000,418 EAST 77 STREET,D3,013200
1014710041,MN,1471,41,108,132,3000,414 EAST 77 STREET,D3,013200
1014710045,MN,1471,45,108,132,3000,1478 1 AVENUE,D4,013200
1014710101,MN,1471,101,108,132,3000,401 EAST 76 STREET,C7,013200
1014710102,MN,1471,102,108,132,3000,1466 1 AVENUE,K4,013200
1014710121,MN,1471,121,108,132,3000,439 EAST 76 STREET,C4,013200
1014710128,MN,1471,128,108,132,3000,440 EAST 77 STREET,C5,013200
1014717501,MN,1471,7501,108,132,3000,435 EAST 76 STREET,RM,013200
1014720001,MN,1472,1,108,132,2001,1480 1 AVENUE,D6,013200
1014720002,MN,1472,2,108,132,2001,1482 1 AVENUE,S9,013200
1014720003,MN,1472,3,108,132,2001,1484 1 AVENUE,I5,013200
1014720006,MN,1472,6,108,132,2001,405 EAST 77 STREET,C4,013200
1014720007,MN,1472,7,108,132,2001,407 EAST 77 STREET,C4,013200
1014720008,MN,1472,8,108,132,2001,419 EAST 77 STREET,M9,013200
1014720009,MN,1472,9,108,132,2001,421 EAST 77 STREET,C4,013200
1014720010,MN,1472,10,108,132,2001,423 EAST 77 STREET,C5,013200
1014720011,MN,1472,11,108,132,2001,425 EAST 77 STREET,C4,013200
1014720017,MN,1472,17,108,132,2001,439 EAST 77 STREET,G1,013200
1014720022,MN,1472,22,108,132,2001,1453 YORK AVENUE,D7,013200
1014720028,MN,1472,28,108,132,2001,1465 YORK AVENUE,P8,013200
1014720029,MN,1472,29,108,132,2001,1469 YORK AVENUE,C7,013200
1014720030,MN,1472,30,108,132,2001,448 EAST 78 STREET,C5,013200
1014720032,MN,1472,32,108,132,2001,444 EAST 78 STREET,C4,013200
1014720033,MN,1472,33,108,132,2001,442 EAST 78 STREET,C5,013200
1014720034,MN,1472,34,108,132,2001,440 EAST 78 STREET,D1,013200
1014720038,MN,1472,38,108,132,2001,420 EAST 78 STREET,C5,013200
1014720039,MN,1472,39,108,132,2001,418 EAST 78 STREET,C1,013200
1014720040,MN,1472,40,108,132,2001,416 EAST 78 STREET,C1,013200
1014720041,MN,1472,41,108,132,2001,414 EAST 78 STREET,C5,013200
1014720042,MN,1472,42,108,132,2001,412 EAST 78 STREET,C5,013200
1014720043,MN,1472,43,108,132,2001,410 EAST 78 STREET,C5,013200
1014720046,MN,1472,46,108,132,2001,402 EAST 78 STREET,C7,013200
1014720047,MN,1472,47,108,132,2001,1494 1 AVENUE,C7,013200
1014720048,MN,1472,48,108,132,2001,1492 1 AVENUE,S5,013200
1014720049,MN,1472,49,108,132,2001,1490 1 AVENUE,C7,013200
1014720050,MN,1472,50,108,132,2001,1488 1 AVENUE,S5,013200
1014720129,MN,1472,129,108,132,2001,450 EAST 78 STREET,S0,013200
1014730003,MN,1473,3,108,132,1000,1500 1 AVENUE,C7,013200
1014730004,MN,1473,4,108,132,1000,1502 1 AVENUE,C7,013200
1014730005,MN,1473,5,108,132,1000,403 EAST 78 STREET,C4,013200
1014730006,MN,1473,6,108,132,1000,405 EAST 78 STREET,C1,013200
1014730007,MN,1473,7,108,132,1000,407 EAST 78 STREET,C4,013200
1014730008,MN,1473,8,108,132,1000,409 EAST 78 STREET,C5,013200
1014730009,MN,1473,9,108,132,1000,411 EAST 78 STREET,C4,013200
1014730011,MN,1473,11,108,132,1000,415 EAST 78 STREET,C5,013200
1014730012,MN,1473,12,108,132,1000,417 EAST 78 STREET,C6,013200
1014730013,MN,1473,13,108,132,1000,419 EAST 78 STREET,C6,013200
1014730014,MN,1473,14,108,132,1000,421 EAST 78 STREET,C6,013200
1014730015,MN,1473,15,108,132,1000,423 EAST 78 STREET,C4,013200
1014730016,MN,1473,16,108,132,1000,425 EAST 78 STREET,D4,013200
1014730018,MN,1473,18,108,132,1000,440 EAST 79 STREET,D4,013200
1014730019,MN,1473,19,108,132,1000,443 EAST 78 STREET,C7,013200
1014730020,MN,1473,20,108,132,1000,445 EAST 78 STREET,C6,013200
1014730021,MN,1473,21,108,132,1000,447 EAST 78 STREET,C4,013200
1014730022,MN,1473,22,108,132,1000,1477 YORK AVENUE,C7,013200
1014730023,MN,1473,23,108,132,1000,1479 YORK AVENUE,C7,013200
1014730024,MN,1473,24,108,132,1000,1481 YORK AVENUE,C7,013200
1014730038,MN,1473,38,108,132,1000,420 EAST 79 STREET,D3,013200
1014730042,MN,1473,42,108,132,1000,412 EAST 79 STREET,C4,013200
1014730104,MN,1473,104,108,132,1000,401 EAST 78 STREET,C7,013200
1014730121,MN,1473,121,108,132,1000,449 EAST 78 STREET,C4,013200
1014730129,MN,1473,129,108,132,1000,448 EAST 79 STREET,C7,013200
1014737501,MN,1473,7501,108,132,1000,404 EAST 79 STREET,RM,013200
1014737502,MN,1473,7502,108,132,1000,460 EAST 79 STREET,RM,013200
1014737503,MN,1473,7503,108,132,1000,1496 1 AVENUE,RM,013200
1014737504,MN,1473,7504,108,132,1000,408 EAST 79 STREET,R4,013200
1014739042,MN,1473,9042,108,132,1000,412 EAST 79 STREET,Z9,013200
1014740001,MN,1474,1,108,106.02,,EAST 59 STREET,T2,01060200
1014740007,MN,1474,7,108,106.02,3006,507 EAST 59 STREET,U2,01060200
1014740008,MN,1474,8,108,106.02,3006,YORK AVENUE,Z7,01060200
1014740009,MN,1474,9,108,106.02,,FDR DRIVE,T2,01060200
1014740021,MN,1474,21,108,106.02,3007,501 EAST 60 STREET,Q2,01060200
1014740031,MN,1474,31,108,106.02,3001,500 EAST 62 STREET,HB,01060200
1014740040,MN,1474,40,108,106.02,3001,510 EAST 62 STREET,I9,01060200
1014740060,MN,1474,60,108,106.02,3003,FDR DRIVE,T2,01060200
1014750005,MN,1475,5,108,106.02,3000,500 EAST 63 STREET,D3,01060200
1014759005,MN,1475,9005,108,106.02,3000,518 EAST 63 STREET,I4,01060200
1014800001,MN,1480,1,108,116,1002,1176 YORK AVENUE,I9,011600
1014800010,MN,1480,10,108,116,1006,590 EAST 68 STREET,I1,011600
1014800060,MN,1480,60,108,116,,FDR DRIVE,T2,011600
1014800110,MN,1480,110,108,116,,FDR DRIVE,V1,011600
